7023,"[0.1942713  0.02127925 0.00320216 0.         0.57323605 0.
 0.         0.         0.05053912 0.        ]"
7073,"[0.         0.         0.         0.         0.7995762  0.
 0.367887   0.         0.         0.18095782]"
7123,"[0.         0.12672824 0.00392425 0.         0.02463621 0.
 0.         0.0206841  0.02935286 0.00435549]"
7173,"[0.0000000e+00 0.0000000e+00 2.3620552e-03 0.0000000e+00 0.0000000e+00
 1.8610203e-03 7.7928574e-04 1.9411069e-04 8.5391162e-05 0.0000000e+00]"
7223,"[0.         0.14560293 0.00506667 0.00319398 0.03515286 0.00949558
 0.0049847  0.         0.02396759 0.01042474]"
7273,"[0.00016892 0.00178545 0.00583589 0.0042186  0.00061003 0.00146968
 0.         0.         0.         0.        ]"
7323,"[0.         0.0446971  0.01684845 0.         0.03327537 0.008201
 0.00270029 0.         0.00130141 0.00072448]"
7373,"[0.00172962 0.01522894 0.02056589 0.00527748 0.         0.00323553
 0.00567091 0.00321292 0.0062931  0.00224609]"
7423,"[0.0157274  0.         0.         0.         0.         0.02771809
 0.         0.         0.         0.5339952 ]"
7473,"[0.         0.         0.00327634 0.00815292 0.         0.01527283
 0.01461091 0.00202192 0.00460247 0.        ]"
7523,"[0.         0.         0.01777647 0.00385567 0.         0.014713
 0.00808154 0.01145777 0.00892332 0.00297902]"
7573,"[0.03539951 0.02961444 0.00579575 0.         0.04169381 0.00223596
 0.00507205 0.03791393 0.00474478 0.01193643]"
7623,"[0.         0.32125217 0.         0.         0.04144618 0.
 0.00127354 0.         0.02161875 0.02809564]"
7673,"[8.1748599e-03 1.9028312e-02 5.8890488e-03 0.0000000e+00 1.5753099e-01
 1.1891327e-04 0.0000000e+00 2.2789522e-03 0.0000000e+00 0.0000000e+00]"
7723,"[0.         0.16369045 0.04909163 0.         0.         0.02476986
 0.         0.0354769  0.11091466 0.        ]"
7773,"[0.         0.21799748 0.         0.0045742  0.03471673 0.
 0.00275584 0.         0.03559795 0.00441705]"
7823,"[0.4271718  0.720104   0.         0.         0.         0.59053266
 0.         0.         0.         0.        ]"
7873,"[0.         0.         0.01411333 0.03312596 0.         0.00534885
 0.         0.00075764 0.         0.        ]"
7923,"[0.         0.06158863 0.0135996  0.00075676 0.00579232 0.00585813
 0.         0.00170952 0.01813198 0.00296813]"
7973,"[0.0000000e+00 2.1544521e-01 0.0000000e+00 1.2937591e-04 1.5539755e-01
 0.0000000e+00 1.1995317e-02 0.0000000e+00 4.8387729e-02 0.0000000e+00]"
8023,"[0.04482478 0.10616672 0.00993566 0.         0.40299135 0.
 0.         0.         0.         0.        ]"
8073,"[0.         0.         0.         0.         0.         0.00709571
 0.00079451 0.         0.02370606 0.        ]"
8123,"[0.0017003  0.         0.00105393 0.01191034 0.01492169 0.00118964
 0.         0.         0.         0.01822789]"
8173,"[0.16003883 0.0329749  0.02132391 0.         0.         0.02223549
 0.02079184 0.         0.         0.05895677]"
8223,"[0.         0.00352883 0.01196869 0.         0.         0.00269361
 0.         0.00127663 0.         0.        ]"
8273,"[0.         0.01706935 0.00996701 0.01941155 0.         0.00072343
 0.         0.00161553 0.01118014 0.        ]"
8323,"[0.         0.16075818 0.         0.         0.00803351 0.00084507
 0.02346557 0.00908414 0.03462568 0.        ]"
8373,"[0.08200075 0.         0.04444007 0.01455054 0.         0.00763722
 0.         0.00721858 0.         0.        ]"
8423,"[0.01467874 0.08897302 0.         0.03738995 0.01232176 0.
 0.         0.         0.00774737 0.00056428]"
8473,"[0.00000000e+00 2.92298459e-02 4.59415140e-03 6.39647624e-05
 1.34270275e-02 6.92473445e-03 0.00000000e+00 9.03655076e-04
 1.23165827e-02 7.96612259e-03]"
8523,"[0.         0.15034959 0.01829498 0.         0.02356047 0.05801722
 0.00822442 0.02219171 0.         0.00159004]"
8573,"[0.00663677 0.57284504 0.         0.         0.13727072 0.0444635
 0.         0.0018462  0.         0.11874596]"
8623,"[0.         0.01588315 0.00341723 0.11414996 0.29688185 0.04544162
 0.         0.07471836 0.         0.        ]"
8673,"[0.         0.00888863 0.06792718 0.         0.00031943 0.003664
 0.00785299 0.         0.04359724 0.00314489]"
8723,"[0.         0.04849589 0.         0.02123154 0.08257068 0.00059252
 0.01735342 0.02277059 0.00040645 0.        ]"
8773,"[0.02122418 0.         0.02434498 0.         0.095832   0.00372745
 0.         0.05547653 0.05960054 0.03133111]"
8823,"[0.         0.02519062 0.01855503 0.01183878 0.         0.00571146
 0.00338723 0.00235349 0.08630063 0.00048752]"
8873,"[0.05447983 0.12069616 0.         0.         0.4135534  0.
 0.0029326  0.01520174 0.01534534 0.        ]"
8923,"[0.01021766 0.09455881 0.00929175 0.00307307 0.02821596 0.0131788
 0.00103613 0.01472051 0.01120042 0.        ]"
8973,"[0.         0.10102452 0.01826764 0.01299006 0.01094718 0.01686227
 0.         0.00914072 0.01817713 0.        ]"
9023,"[0.00370571 0.0346827  0.         0.         0.0123118  0.00407287
 0.         0.00521063 0.00991091 0.        ]"
9073,"[0.         1.0892383  0.         0.         0.51450044 0.
 0.0638232  0.         0.         0.7224852 ]"
9123,"[0.         0.09973717 0.02712561 0.         0.0073856  0.
 0.         0.02248817 0.03890704 0.        ]"
9173,"[0.0001331  0.00242304 0.         0.         0.04252917 0.00140533
 0.         0.         0.00453919 0.        ]"
9223,"[0.         0.05593359 0.01093803 0.         0.         0.08945696
 0.         0.08720505 0.15546547 0.        ]"
9273,"[0.00718248 0.00624526 0.02915821 0.01967667 0.         0.
 0.00085766 0.00252515 0.         0.        ]"
9323,"[0.         0.         0.00487364 0.00155877 0.         0.02428611
 0.00839147 0.         0.00541701 0.        ]"
9373,"[0.         0.07006514 0.00779884 0.00462213 0.         0.0087151
 0.00223957 0.00876579 0.00760702 0.00350372]"
9423,"[0.         0.10806922 0.1306368  0.32391033 0.         0.
 0.         0.         0.         0.        ]"
9473,"[0.0814542  0.03794872 0.         0.01723564 0.00987422 0.00071764
 0.         0.04134175 0.         0.        ]"
9523,"[0.         0.02015939 0.00862498 0.01096547 0.         0.00303735
 0.00025111 0.0001568  0.00696803 0.        ]"
9573,"[0.00151565 0.01804016 0.02666806 0.         0.00125447 0.00066188
 0.00299976 0.         0.0018522  0.        ]"
9623,"[0.09585219 0.23270139 0.         0.         0.11647987 0.
 0.         0.         0.         0.        ]"
9673,"[0.00191214 0.05989924 0.0159769  0.02250861 0.00377278 0.01338772
 0.         0.         0.00489932 0.0008193 ]"
9723,"[0.00096161 0.         0.00593902 0.         0.         0.00059719
 0.00164645 0.00399753 0.00805718 0.        ]"
9773,"[0.         0.19307296 0.         0.         0.07325125 0.00895948
 0.         0.         0.04230471 0.        ]"
9823,"[0.         0.04838743 0.0298708  0.         0.01160192 0.01114252
 0.         0.00643144 0.01240379 0.        ]"
9873,"[0.04026581 0.16239738 0.         0.21057229 0.4420859  0.
 0.03453729 0.         0.         0.15845968]"
9923,"[0.         0.22108868 0.00315312 0.         0.3153821  0.
 0.00240107 0.         0.0166578  0.        ]"
9973,"[0.02395978 0.         0.00537326 0.00163594 0.         0.00298426
 0.         0.00352281 0.01972937 0.00567014]"
10023,"[0.         0.02362018 0.         0.         0.01534287 0.00072805
 0.         0.         0.00039946 0.        ]"
10073,"[0.         0.01174395 0.03161422 0.01109404 0.         0.03075434
 0.         0.         0.         0.        ]"
10123,"[0.00924378 0.         0.         0.         0.         0.
 0.         0.02791919 0.         0.15191574]"
10173,"[0.         0.09867783 0.         0.         0.20767951 0.08402415
 0.04339376 0.0367027  0.         0.        ]"
10223,"[1.3545563e-02 0.0000000e+00 2.7461851e-02 0.0000000e+00 0.0000000e+00
 5.7337566e-06 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2656235e-02]"
10273,"[0.00068656 0.04969932 0.00599197 0.01338359 0.         0.00874824
 0.00088079 0.0165899  0.0146512  0.        ]"
10323,"[0.         0.         0.         0.09063877 0.         0.
 0.01190597 0.         0.         0.        ]"
10373,"[0.02538691 0.         0.00043803 0.         0.         0.02482169
 0.00230059 0.         0.         0.        ]"
10423,"[0.         0.1375974  0.0297293  0.         0.04249604 0.
 0.         0.         0.058064   0.        ]"
10473,"[0.01071471 0.06511604 0.00739615 0.         0.00264132 0.00547811
 0.00944784 0.00226629 0.00703063 0.01340136]"
10523,"[0.00999157 0.01258377 0.00195294 0.00559719 0.00263634 0.00779524
 0.00159472 0.         0.01128883 0.00681204]"
10573,"[0.         0.00502361 0.02288919 0.01894957 0.09583618 0.00737166
 0.         0.0126963  0.01607266 0.        ]"
10623,"[0.         0.251159   0.         0.         0.04033281 0.
 0.         0.         0.         0.03097715]"
10673,"[0.         0.         0.         0.         0.         0.00190495
 0.00611454 0.00049631 0.         0.00395544]"
10723,"[0.00032339 0.         0.         0.00426622 0.         0.00467875
 0.00174509 0.         0.00187303 0.01045802]"
10773,"[0.         0.         0.00084265 0.00439464 0.         0.00593869
 0.00356393 0.00526564 0.00527745 0.00367705]"
10823,"[0.00723275 0.         0.02588326 0.         0.         0.04922598
 0.         0.         0.00332895 0.        ]"
10873,"[0.07242278 0.13563155 0.         0.00618195 0.59852546 0.00118548
 0.00160155 0.01273798 0.03506564 0.        ]"
10923,"[0.         0.03995646 0.03075662 0.02018532 0.         0.
 0.         0.00327458 0.01670945 0.        ]"
10973,"[0.         0.01717084 0.         0.00470163 0.         0.00121781
 0.00407607 0.00405274 0.00814437 0.        ]"
11023,"[0.00738121 0.328542   0.         0.         0.16415077 0.0005934
 0.         0.02396444 0.         0.        ]"
11073,"[3.6281150e-02 0.0000000e+00 6.1555758e-05 9.9749188e-04 0.0000000e+00
 9.1535551e-03 0.0000000e+00 2.0141881e-02 1.1868955e-02 3.1553250e-02]"
11123,"[0.         0.1460909  0.00709854 0.         0.         0.00650145
 0.         0.0203811  0.08028488 0.        ]"
11173,"[0.         0.         0.00124159 0.00350472 0.         0.00083441
 0.         0.         0.         0.        ]"
11223,"[0.         0.         0.00456722 0.02375293 0.05129538 0.03420505
 0.         0.00411663 0.01153264 0.00291315]"
11273,"[0.         0.00247384 0.         0.         0.74483865 0.
 0.         0.         0.07430588 0.14199963]"
11323,"[0.         0.2138952  0.         0.         0.06094817 0.
 0.         0.00297605 0.01723171 0.        ]"
11373,"[0.01314764 0.10900911 0.0180601  0.00875176 0.01850054 0.
 0.00092473 0.0166834  0.00479608 0.00990003]"
11423,"[0.         0.3049716  0.         0.         0.05239262 0.
 0.         0.         0.00378642 0.        ]"
11473,"[0.         0.         0.         0.00808041 0.         0.01169527
 0.0016313  0.0052477  0.00520945 0.0031069 ]"
11523,"[0.         0.02130789 0.         0.01837004 0.         0.01945614
 0.         0.01198832 0.01114182 0.        ]"
11573,"[6.2641911e-03 0.0000000e+00 1.0676753e-02 0.0000000e+00 0.0000000e+00
 4.3407298e-04 6.6498877e-05 0.0000000e+00 2.2333456e-02 3.4341337e-03]"
11623,"[0.0031095  0.         0.00900594 0.         0.         0.00096355
 0.00050904 0.         0.         0.00134832]"
11673,"[0.00162189 0.         0.         0.01388758 0.         0.00188031
 0.         0.00696992 0.00896791 0.00060878]"
11723,"[0.00788274 0.         0.00276146 0.         0.0628977  0.00351727
 0.         0.00080093 0.01161767 0.00868353]"
11773,"[0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3724886e-02 0.0000000e+00
 3.6892169e-03 1.5816138e-03 2.1481737e-03 0.0000000e+00 6.0576440e-05]"
11823,"[0.06300672 0.1212102  0.02169779 0.00065433 0.00869054 0.04346638
 0.         0.01082323 0.02726526 0.00897518]"
11873,"[0.00721902 0.02178131 0.         0.00321892 0.10073727 0.
 0.         0.00685251 0.00068851 0.02660122]"
11923,"[0.6862782  0.09190152 0.         0.         0.08009052 0.
 0.         0.         0.         0.        ]"
11973,"[0.         0.32512578 0.         0.         0.         0.
 0.         0.03123406 0.25621858 0.        ]"
12023,"[0.         0.         0.01019823 0.00082151 0.         0.00567992
 0.00105156 0.00368481 0.00384529 0.        ]"
12073,"[0.         0.0403337  0.01756101 0.00172431 0.00874109 0.00828742
 0.         0.         0.05477997 0.02999059]"
12123,"[0.20100941 0.         0.         0.         0.0662123  0.03782296
 0.         0.         0.         0.00088698]"
12173,"[0.00000000e+00 9.75390867e-05 1.02091907e-02 0.00000000e+00
 0.00000000e+00 1.85914449e-02 2.28298199e-03 1.38513325e-02
 0.00000000e+00 0.00000000e+00]"
12223,"[0.04834513 0.02379329 0.01146186 0.02091796 0.         0.00132154
 0.         0.         0.0094623  0.        ]"
12273,"[0.         0.         0.         0.         0.57145333 0.00677776
 0.00244157 0.         0.         0.        ]"
12323,"[0.         0.22123532 0.00405391 0.         0.08314447 0.
 0.         0.         0.02240666 0.        ]"
12373,"[0.07077561 0.07009153 0.         0.         0.24063936 0.
 0.         0.         0.         0.02515539]"
12423,"[0.         0.         0.         0.00143491 0.36848515 0.0038378
 0.         0.         0.         0.00315301]"
12473,"[0.02058866 0.05837103 0.         0.05805296 0.         0.
 0.0024786  0.         0.         0.        ]"
12523,"[0.00106652 0.0276302  0.         0.00141971 0.00112274 0.00737355
 0.         0.00989867 0.01662006 0.00651555]"
12573,"[0.00189957 0.         0.00457682 0.00408846 0.         0.01232705
 0.00121311 0.00372192 0.01122131 0.        ]"
12623,"[0.0000000e+00 0.0000000e+00 9.1103162e-04 0.0000000e+00 0.0000000e+00
 5.3918619e-05 2.1023238e-04 0.0000000e+00 3.2054368e-04 2.4308243e-05]"
12673,"[0.0022483  0.         0.00619517 0.         0.00024823 0.00368997
 0.00051145 0.00296144 0.         0.        ]"
12723,"[0.         0.         0.00214225 0.         0.06084754 0.01399281
 0.         0.00449235 0.00992921 0.00564121]"
12773,"[0.         0.06385496 0.         0.         0.29004505 0.
 0.         0.         0.         0.        ]"
12823,"[0.         0.11237903 0.         0.02524151 0.00910564 0.00096743
 0.         0.00568996 0.01644355 0.        ]"
12873,"[0.00158571 0.         0.00181909 0.0019441  0.00606612 0.
 0.00083175 0.01887744 0.02157267 0.00878545]"
12923,"[0.         0.03757718 0.         0.         0.16826151 0.00892271
 0.         0.00128989 0.0108493  0.        ]"
12973,"[0.         0.         0.03835401 0.         0.         0.
 0.         0.         0.         0.        ]"
13023,"[0.         0.16936564 0.         0.01719947 0.02918308 0.
 0.         0.         0.00332787 0.        ]"
13073,"[0.02477135 0.02641605 0.         0.00088667 0.0601729  0.
 0.         0.         0.04696698 0.08081993]"
13123,"[0.         0.         0.00460159 0.01334981 0.         0.00307483
 0.00195897 0.         0.         0.00387709]"
13173,"[0.         0.         0.00696068 0.         0.         0.00289613
 0.00091553 0.         0.00221708 0.        ]"
13223,"[0.00274946 0.         0.00072039 0.00043438 0.00116119 0.0072551
 0.         0.         0.00682609 0.00132766]"
13273,"[0.00760767 0.         0.         0.02924679 0.         0.060995
 0.         0.         0.40628645 0.        ]"
13323,"[0.         0.01312738 0.         0.         0.01424345 0.
 0.         0.         0.03726501 0.00319817]"
13373,"[0.         0.00337655 0.01526319 0.         0.         0.00609528
 0.         0.         0.00475354 0.        ]"
13423,"[0.         0.         0.         0.         0.0241981  0.00304594
 0.         0.02245623 0.         0.06539256]"
13473,"[4.3794560e-05 4.7605098e-03 4.4934419e-03 0.0000000e+00 0.0000000e+00
 1.3702582e-02 0.0000000e+00 7.1642594e-03 9.5351385e-03 1.4486869e-02]"
13523,"[0.         0.01218675 0.0012689  0.07224982 0.03026027 0.0038832
 0.00195584 0.00252777 0.00243557 0.00407593]"
13573,"[0.         0.03179169 0.0201202  0.         0.01623308 0.
 0.0022399  0.01093856 0.00535792 0.00690342]"
13623,"[0.         0.04674974 0.00486912 0.00292802 0.01030922 0.024449
 0.         0.01138695 0.01068547 0.00683161]"
13673,"[0.01968554 0.07360436 0.01767364 0.02903392 0.01661509 0.
 0.         0.         0.04459131 0.02651979]"
13723,"[0.04336498 0.03734848 0.00165815 0.         0.         0.0287771
 0.00898351 0.00023302 0.         0.00207178]"
13773,"[0.0000000e+00 0.0000000e+00 5.0859299e-04 1.1093133e-04 0.0000000e+00
 3.0934814e-04 0.0000000e+00 4.2583983e-05 5.2542691e-06 0.0000000e+00]"
13823,"[0.00655289 0.15344952 0.         0.03427701 0.01793738 0.
 0.         0.         0.0077427  0.00800909]"
13873,"[0.         0.         0.07126267 0.00742466 0.         0.
 0.00749595 0.00699608 0.09123608 0.        ]"
13923,"[0.15031505 0.         0.         0.         0.00949064 0.02497457
 0.01523461 0.12765153 0.         0.        ]"
13973,"[0.00173129 0.         0.00118303 0.00347755 0.         0.00159736
 0.0004428  0.         0.         0.        ]"
14023,"[0.         0.03539049 0.00664563 0.         0.         0.00736883
 0.         0.         0.00633266 0.00206867]"
14073,"[0.00158516 0.         0.00412927 0.00595201 0.06634064 0.0018083
 0.00261385 0.00146386 0.00483555 0.        ]"
14123,"[0.02979784 0.         0.01133567 0.         0.         0.00376611
 0.000407   0.         0.         0.        ]"
14173,"[0.         0.03590834 0.04249864 0.         0.         0.
 0.00187253 0.         0.         0.08606358]"
14223,"[0.02652362 0.00361104 0.00200029 0.00156708 0.         0.00300197
 0.         0.         0.00836669 0.        ]"
14273,"[0.         0.19516501 0.         0.         0.03951828 0.
 0.         0.         0.01090213 0.        ]"
14323,"[0.         0.2134774  0.         0.         0.0331138  0.
 0.         0.         0.00962743 0.        ]"
14373,"[0.         0.00923566 0.00947791 0.         0.         0.00710131
 0.         0.         0.00376815 0.        ]"
14423,"[0.         0.         0.12405998 0.         0.36409625 0.
 0.         0.         0.         0.        ]"
14473,"[0.         0.02948824 0.0009489  0.01379663 0.2440219  0.0039235
 0.01410565 0.         0.00689915 0.        ]"
14523,"[0.0000000e+00 0.0000000e+00 1.6273680e-03 0.0000000e+00 0.0000000e+00
 4.6010019e-04 5.3423137e-04 1.4076041e-04 0.0000000e+00 7.8892208e-06]"
14573,"[2.4500415e-02 1.2566870e-05 0.0000000e+00 1.2350204e-02 6.8352888e-03
 3.0725787e-03 1.8186781e-04 0.0000000e+00 6.9773044e-03 0.0000000e+00]"
14623,"[0.         0.         0.         0.01731995 0.         0.
 0.00628176 0.         0.00155429 0.01039301]"
14673,"[0.00546199 0.08596728 0.00246175 0.         0.01190497 0.0006894
 0.         0.         0.         0.        ]"
14723,"[0.         0.         0.         0.         0.         0.
 0.03987386 0.         0.         0.12849861]"
14773,"[0.00316109 0.0601428  0.         0.         0.7300389  0.00478198
 0.         0.         0.         0.        ]"
14823,"[0.         0.0526064  0.         0.         0.1796218  0.
 0.         0.00408043 0.         0.        ]"
14873,"[0.00131895 0.0224717  0.00111717 0.         0.         0.00647351
 0.         0.00107906 0.00481605 0.        ]"
14923,"[0.         0.22548284 0.         0.         0.09031257 0.
 0.         0.         0.         0.        ]"
14973,"[0.         0.0069057  0.00322667 0.00213891 0.         0.
 0.         0.00911694 0.01520837 0.01111934]"
15023,"[0.         0.19788769 0.         0.         0.00589708 0.
 0.         0.00240586 0.021807   0.00439521]"
15073,"[0.         0.3041759  0.         0.         0.040484   0.02471612
 0.         0.01772069 0.00514388 0.        ]"
15123,"[0.         0.23334016 0.         0.         0.16236953 0.00231663
 0.         0.00431951 0.02168723 0.03189179]"
15173,"[0.0000000e+00 4.1096220e-03 1.3085392e-03 1.7648343e-02 0.0000000e+00
 0.0000000e+00 3.2946242e-05 4.6665050e-04 1.0165036e-02 1.4966541e-02]"
15223,"[0.00535315 0.08673886 0.         0.         0.05265332 0.
 0.         0.00507009 0.00844869 0.00677849]"
15273,"[0.0009841  0.         0.00236931 0.00072626 0.         0.00310023
 0.         0.00103733 0.00234627 0.        ]"
15323,"[0.         0.27719542 0.         0.         0.04034808 0.
 0.         0.         0.01707801 0.        ]"
15373,"[0.         0.17109577 0.         0.         0.6702399  0.
 0.         0.         0.         0.        ]"
15423,"[0.         0.00681008 0.         0.         0.15861326 0.00441874
 0.         0.         0.         0.        ]"
15473,"[0.00383289 0.06570749 0.         0.         0.05170582 0.01208524
 0.00699799 0.008265   0.0313329  0.00065633]"
15523,"[0.         0.10594442 0.00898934 0.01119131 0.04864043 0.01580281
 0.00096275 0.00755615 0.01076608 0.        ]"
15573,"[0.         0.05549951 0.         0.06750722 0.         0.
 0.         0.00925687 0.         0.        ]"
15623,"[0.         0.08328008 0.         0.         0.3025044  0.
 0.         0.         0.         0.        ]"
15673,"[0.07382489 0.         0.         0.         0.94425535 0.
 0.         0.         0.         0.        ]"
15723,"[0.00010466 0.         0.         0.         0.00123351 0.00518067
 0.         0.00923609 0.01375212 0.01057186]"
15773,"[0.00357046 0.08262032 0.         0.00302906 0.         0.
 0.00444056 0.         0.00330384 0.        ]"
15823,"[0.         0.06823548 0.00282279 0.         0.08759023 0.00065865
 0.         0.01305322 0.         0.01174416]"
15873,"[0.         0.04262877 0.00162529 0.01611358 0.00685782 0.
 0.         0.         0.         0.01007887]"
15923,"[0.         0.         0.02604435 0.         0.04006149 0.00707313
 0.         0.         0.03818898 0.01451723]"
15973,"[0.01864663 0.00173792 0.         0.00434896 0.02781465 0.
 0.00638012 0.         0.00823843 0.        ]"
16023,"[0.         0.08214459 0.         0.00204587 0.00569278 0.
 0.         0.         0.02068384 0.01518291]"
16073,"[0.         0.04194802 0.         0.         0.13494341 0.
 0.         0.00497038 0.00023849 0.        ]"
16123,"[0.         0.01106104 0.         0.         0.         0.05206111
 0.         0.         0.         0.        ]"
16173,"[0.002287   0.00108418 0.02159137 0.         0.         0.00863535
 0.         0.         0.01818524 0.00042614]"
16223,"[0.00265718 0.         0.00059475 0.         0.         0.00580108
 0.00262956 0.00767475 0.         0.        ]"
16273,"[1.9835494e-02 0.0000000e+00 8.6363369e-05 0.0000000e+00 3.4506428e-01
 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6930318e-02 0.0000000e+00]"
16323,"[0.         0.         0.         0.00217655 0.         0.00200175
 0.         0.00393132 0.00165086 0.        ]"
16373,"[0.         0.         0.         0.08307367 0.11482202 0.01710775
 0.         0.         0.         0.026492  ]"
16423,"[0.         0.03497257 0.00878486 0.         0.08127353 0.
 0.         0.         0.00984418 0.        ]"
16473,"[0.0000000e+00 9.6123228e-03 4.7407104e-03 1.9498002e-05 0.0000000e+00
 5.5687438e-04 0.0000000e+00 1.1058938e-02 5.4077520e-03 0.0000000e+00]"
16523,"[0.         0.         0.00285215 0.         0.         0.00136731
 0.         0.         0.01143047 0.00044533]"
16573,"[0.         0.         0.         0.08728333 0.         0.00085194
 0.00342091 0.         0.         0.        ]"
16623,"[0.00123916 0.         0.         0.         0.03691704 0.00801311
 0.         0.00143935 0.00440188 0.        ]"
16673,"[0.01230254 0.06323097 0.         0.04872067 0.10248015 0.
 0.00030706 0.         0.         0.        ]"
16723,"[0.05090467 0.15536796 0.         0.00718647 0.11949495 0.00111039
 0.         0.         0.04563395 0.        ]"
16773,"[0.00472028 0.00164141 0.         0.00502222 0.00027603 0.01134108
 0.         0.         0.         0.0005513 ]"
16823,"[0.         0.         0.         0.01250563 0.12971482 0.
 0.00926428 0.         0.01872494 0.02491067]"
16873,"[4.4106650e-03 6.5303636e-03 8.5827523e-05 0.0000000e+00 2.5340253e-02
 9.8148594e-04 8.5899010e-06 0.0000000e+00 0.0000000e+00 4.8905113e-03]"
16923,"[0.         0.01494232 0.         0.         0.26283136 0.
 0.         0.         0.         0.        ]"
16973,"[0.         0.07689794 0.         0.         0.04455645 0.00025796
 0.         0.         0.00467045 0.        ]"
17023,"[0.         0.         0.         0.         0.5026728  0.0242043
 0.01646983 0.0345477  0.         0.00492346]"
17073,"[0.         0.         0.00301334 0.         0.         0.00052205
 0.         0.         0.00459758 0.00043712]"
17123,"[0.         0.3897857  0.         0.         0.06274358 0.00584112
 0.         0.01393568 0.00340139 0.        ]"
17173,"[0.02135247 0.         0.02112032 0.         0.         0.0001742
 0.         0.         0.01008458 0.        ]"
17223,"[0.         0.1862357  0.         0.01362996 0.         0.
 0.         0.         0.00069711 0.        ]"
17273,"[0.         0.2028887  0.         0.         0.04184332 0.00083856
 0.         0.         0.02372014 0.        ]"
17323,"[0.         0.07186417 0.00047377 0.         0.03977165 0.
 0.         0.         0.         0.01411645]"
17373,"[0.00085285 0.         0.00141246 0.         0.         0.01121134
 0.00228516 0.01265392 0.00515238 0.        ]"
17423,"[0.0000000e+00 0.0000000e+00 1.2419666e-03 0.0000000e+00 5.9410236e-06
 0.0000000e+00 0.0000000e+00 7.3027855e-04 3.9913386e-04 8.4826963e-05]"
17473,"[0.         0.         0.         0.18442227 0.         0.
 0.11455904 0.         0.10280365 0.        ]"
17523,"[0.00131937 0.0037926  0.00032946 0.00500574 0.         0.00836926
 0.00075694 0.00269623 0.00061965 0.        ]"
17573,"[0.0101538  0.         0.         0.00599683 0.19314894 0.
 0.         0.         0.         0.        ]"
17623,"[0.1363947  0.17491926 0.         0.         0.11886879 0.
 0.         0.         0.07826763 0.0217565 ]"
17673,"[0.         0.00135001 0.         0.         0.50558984 0.
 0.         0.         0.04079394 0.        ]"
17723,"[0.         0.15512764 0.         0.00627629 0.04781682 0.
 0.         0.         0.         0.        ]"
17773,"[0.36795565 0.         0.         0.06449392 0.04450853 0.32067847
 0.         0.         0.         0.        ]"
17823,"[0.0000000e+00 1.5685402e-03 5.5832061e-05 3.6134627e-03 0.0000000e+00
 3.5997622e-03 0.0000000e+00 6.6336128e-03 7.0692678e-03 1.1236557e-03]"
17873,"[0.00872222 0.         0.00971988 0.         0.         0.
 0.00082972 0.         0.00274477 0.00774663]"
17923,"[0.00152769 0.         0.00228554 0.         0.00044586 0.0026153
 0.         0.         0.01247658 0.00180987]"
17973,"[0.         0.00551689 0.00618461 0.00588653 0.         0.0031441
 0.00035946 0.0051076  0.0068662  0.        ]"
18023,"[0.         0.00039452 0.         0.         0.00015003 0.02509571
 0.01875788 0.         0.         0.        ]"
18073,"[0.         0.         0.         0.02631346 0.00998082 0.02206953
 0.         0.         0.05721174 0.        ]"
18123,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.10194834 0.15269335]"
18173,"[0.         0.02862425 0.         0.         0.01838272 0.
 0.         0.         0.         0.        ]"
18223,"[0.         0.         0.         0.00728028 0.         0.0023148
 0.00010332 0.00112268 0.00239984 0.        ]"
18273,"[0.0417736  0.0204548  0.00135347 0.         0.         0.00315034
 0.         0.         0.         0.        ]"
18323,"[0.         0.         0.         0.62932545 0.         0.09955018
 0.         0.         0.         0.        ]"
18373,"[0.08443023 0.17698106 0.         0.00244507 0.04327549 0.02977059
 0.         0.         0.         0.        ]"
18423,"[0.         0.         0.00975515 0.         0.         0.01515919
 0.         0.         0.         0.        ]"
18473,"[0.         0.00548711 0.00883822 0.         0.         0.00387288
 0.         0.         0.         0.03383288]"
18523,"[0.05030486 0.         0.00508537 0.         0.01799502 0.
 0.         0.         0.02393741 0.01994355]"
18573,"[0.         0.         0.         0.         0.         0.
 0.00354384 0.01864337 0.05797319 0.        ]"
18623,"[0.04607297 0.         0.         0.         0.26748407 0.
 0.         0.         0.02804259 0.        ]"
18673,"[0.0000000e+00 0.0000000e+00 3.5326644e-05 7.9015354e-03 8.7443237e-05
 4.8422374e-04 2.0799375e-04 2.6181189e-04 3.9820268e-04 0.0000000e+00]"
18723,"[0.0000000e+00 0.0000000e+00 2.3988935e-03 7.7557238e-04 0.0000000e+00
 0.0000000e+00 0.0000000e+00 6.4763211e-04 7.7920908e-05 7.1301230e-04]"
18773,"[0.00762723 0.0047249  0.00095935 0.00151496 0.         0.0029447
 0.00192964 0.00565717 0.00138521 0.        ]"
18823,"[0.         0.0075927  0.00273153 0.0023478  0.         0.00136898
 0.         0.         0.00489945 0.        ]"
18873,"[0.         0.13560118 0.         0.         0.32743007 0.
 0.         0.         0.         0.        ]"
18923,"[0.         0.01935632 0.         0.00330016 0.         0.04526453
 0.         0.         0.         0.00098395]"
